Date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M,WS2M,Month,Year,Season,State
2015-08-01,26.93,30.26,23.87,11.77,12.88,85.2,2.04,8,2015,Kharif,Chandigarh
2015-08-02,27.12,30.51,23.94,0.4,16.05,83.04,1.63,8,2015,Kharif,Chandigarh
2015-08-03,28.26,31.31,24.45,0.28,23.76,76.54,0.85,8,2015,Kharif,Chandigarh
2015-08-04,29.38,32.7,25.44,0.06,22.58,73.96,1.1,8,2015,Kharif,Chandigarh
2015-08-05,29.63,33.32,25.62,0.85,17.53,74.48,1.4,8,2015,Kharif,Chandigarh
2015-08-06,29.35,33.79,25.48,15.39,18.72,77.06,1.3,8,2015,Kharif,Chandigarh
2015-08-07,27.27,29.7,25.34,25.24,5.0,89.73,1.47,8,2015,Kharif,Chandigarh
2015-08-08,28.38,31.68,25.03,21.99,10.03,81.16,1.25,8,2015,Kharif,Chandigarh
2015-08-09,29.0,32.44,26.01,7.79,11.95,78.29,1.15,8,2015,Kharif,Chandigarh
2015-08-10,29.82,33.06,25.97,2.8,18.28,70.92,1.0,8,2015,Kharif,Chandigarh
2015-08-11,28.7,30.98,25.45,3.09,13.53,75.15,0.81,8,2015,Kharif,Chandigarh
2015-08-12,27.49,30.25,24.81,8.6,21.1,84.72,1.06,8,2015,Kharif,Chandigarh
2015-08-13,29.07,31.94,25.81,6.15,23.6,76.1,0.91,8,2015,Kharif,Chandigarh
2015-08-14,29.18,31.76,25.87,1.85,12.72,78.19,1.14,8,2015,Kharif,Chandigarh
2015-08-15,28.56,31.62,26.04,12.47,15.56,83.59,1.3,8,2015,Kharif,Chandigarh
2015-08-16,27.68,30.14,25.19,3.11,17.97,84.95,0.94,8,2015,Kharif,Chandigarh
2015-08-17,27.88,31.76,23.61,14.9,23.38,80.05,1.59,8,2015,Kharif,Chandigarh
2015-08-18,28.75,32.89,25.35,8.53,21.64,75.6,1.64,8,2015,Kharif,Chandigarh
2015-08-19,27.67,31.89,24.03,8.26,19.4,79.89,1.82,8,2015,Kharif,Chandigarh
2015-08-20,27.2,31.38,23.5,31.28,19.27,81.58,1.78,8,2015,Kharif,Chandigarh
2015-08-21,27.39,31.51,23.57,23.64,22.78,81.33,1.45,8,2015,Kharif,Chandigarh
2015-08-22,26.94,30.23,23.78,24.58,17.78,81.6,1.48,8,2015,Kharif,Chandigarh
2015-08-23,27.42,30.74,23.98,10.86,23.98,76.88,1.37,8,2015,Kharif,Chandigarh
2015-08-24,26.87,31.19,23.32,5.51,24.69,82.42,1.96,8,2015,Kharif,Chandigarh
2015-08-25,26.74,31.68,22.42,0.0,25.34,78.83,2.26,8,2015,Kharif,Chandigarh
2015-08-26,26.97,32.26,21.98,0.0,24.15,77.78,1.88,8,2015,Kharif,Chandigarh
2015-08-27,27.85,32.1,23.04,2.48,23.42,73.92,1.49,8,2015,Kharif,Chandigarh
2015-08-28,27.81,31.91,24.53,1.43,22.48,74.6,1.48,8,2015,Kharif,Chandigarh
2015-08-29,27.79,32.36,23.64,1.36,24.65,75.32,1.8,8,2015,Kharif,Chandigarh
2015-08-30,28.0,32.65,24.14,6.14,24.36,73.73,2.03,8,2015,Kharif,Chandigarh
2015-08-31,26.59,32.53,21.8,1.98,24.65,72.42,2.06,8,2015,Kharif,Chandigarh
2015-09-01,26.94,32.32,21.3,0.45,23.06,67.01,1.95,9,2015,Kharif,Chandigarh
2015-09-02,27.45,32.64,22.13,6.29,23.6,62.31,1.58,9,2015,Kharif,Chandigarh
2015-09-03,27.62,32.48,22.17,2.06,24.02,62.51,1.16,9,2015,Kharif,Chandigarh
2015-09-04,27.21,32.39,22.89,0.02,23.88,60.95,1.63,9,2015,Kharif,Chandigarh
2015-09-05,26.28,32.37,20.4,0.0,23.21,63.86,1.84,9,2015,Kharif,Chandigarh
2015-09-06,26.25,32.15,21.72,0.0,23.63,62.04,1.75,9,2015,Kharif,Chandigarh
2015-09-07,26.48,32.74,21.28,0.0,24.28,60.87,1.94,9,2015,Kharif,Chandigarh
2015-09-08,26.8,32.94,22.43,0.0,24.58,59.46,2.07,9,2015,Kharif,Chandigarh
2015-09-09,26.91,33.92,21.44,0.0,25.0,61.77,2.08,9,2015,Kharif,Chandigarh
2015-09-10,26.93,33.61,21.82,0.0,25.11,58.53,1.88,9,2015,Kharif,Chandigarh
2015-09-11,26.97,34.0,20.53,0.0,25.08,56.59,1.76,9,2015,Kharif,Chandigarh
2015-09-12,28.27,35.13,22.39,0.0,23.83,51.34,1.35,9,2015,Kharif,Chandigarh
2015-09-13,28.56,34.06,24.0,0.0,23.61,49.11,1.17,9,2015,Kharif,Chandigarh
2015-09-14,28.85,35.24,23.32,0.0,21.78,52.4,1.44,9,2015,Kharif,Chandigarh
2015-09-15,29.68,34.74,23.43,2.46,20.4,47.43,0.92,9,2015,Kharif,Chandigarh
2015-09-16,29.1,35.01,23.33,0.88,18.13,49.5,1.0,9,2015,Kharif,Chandigarh
2015-09-17,28.4,34.54,22.9,0.04,22.06,53.56,0.97,9,2015,Kharif,Chandigarh
2015-09-18,27.95,34.35,21.75,0.96,18.62,57.42,1.16,9,2015,Kharif,Chandigarh
2015-09-19,26.72,30.61,23.83,10.05,8.15,72.39,0.91,9,2015,Kharif,Chandigarh
2015-09-20,27.81,31.41,24.83,32.18,4.53,76.12,0.97,9,2015,Kharif,Chandigarh
2015-09-21,28.51,32.93,23.69,1.53,20.36,69.47,1.05,9,2015,Kharif,Chandigarh
2015-09-22,26.96,31.27,23.97,10.99,10.76,78.74,2.19,9,2015,Kharif,Chandigarh
2015-09-23,24.69,29.17,21.44,4.12,16.0,81.73,1.64,9,2015,Kharif,Chandigarh
2015-09-24,24.47,30.3,19.84,0.0,21.95,72.21,2.34,9,2015,Kharif,Chandigarh
2015-09-25,24.83,30.98,18.82,0.0,21.26,65.19,1.73,9,2015,Kharif,Chandigarh
2015-09-26,26.4,31.48,21.42,0.18,22.05,58.14,1.25,9,2015,Kharif,Chandigarh
2015-09-27,26.19,31.78,21.47,0.04,19.95,58.66,1.47,9,2015,Kharif,Chandigarh
2015-09-28,25.08,32.09,19.89,0.06,22.42,61.2,2.01,9,2015,Kharif,Chandigarh
2015-09-29,25.24,32.54,19.73,0.0,22.33,57.45,2.11,9,2015,Kharif,Chandigarh
2015-09-30,24.73,32.61,18.56,0.0,22.6,56.99,2.42,9,2015,Kharif,Chandigarh
2015-10-01,25.38,33.38,18.97,0.0,22.87,51.2,1.84,10,2015,Rabi,Chandigarh
2015-10-02,25.51,33.7,19.84,0.0,22.51,49.47,2.02,10,2015,Rabi,Chandigarh
2015-10-03,25.64,33.82,19.35,0.0,22.06,50.82,2.03,10,2015,Rabi,Chandigarh
2015-10-04,26.64,33.27,20.42,0.0,21.26,46.15,1.13,10,2015,Rabi,Chandigarh
2015-10-05,26.27,33.91,20.0,0.0,21.16,48.73,1.25,10,2015,Rabi,Chandigarh
2015-10-06,26.04,33.44,21.27,0.0,21.31,48.97,1.51,10,2015,Rabi,Chandigarh
2015-10-07,26.32,33.94,20.89,0.0,20.59,50.84,1.92,10,2015,Rabi,Chandigarh
2015-10-08,26.41,33.78,21.28,0.0,20.72,50.31,1.97,10,2015,Rabi,Chandigarh
2015-10-09,26.95,33.86,22.24,0.0,20.71,46.41,1.67,10,2015,Rabi,Chandigarh
2015-10-10,27.1,33.68,20.67,0.0,20.06,44.01,1.26,10,2015,Rabi,Chandigarh
2015-10-11,26.52,33.67,20.07,0.0,19.68,48.63,1.34,10,2015,Rabi,Chandigarh
2015-10-12,26.83,32.37,20.96,2.59,17.39,52.3,1.08,10,2015,Rabi,Chandigarh
2015-10-13,25.97,30.83,21.21,1.31,16.23,61.64,1.24,10,2015,Rabi,Chandigarh
2015-10-14,24.57,29.92,20.82,5.33,12.93,68.29,1.24,10,2015,Rabi,Chandigarh
2015-10-15,24.67,29.68,20.56,0.18,18.0,64.35,1.04,10,2015,Rabi,Chandigarh
2015-10-16,24.89,31.64,19.91,0.0,18.46,58.48,1.28,10,2015,Rabi,Chandigarh
2015-10-17,24.97,31.6,19.3,0.0,18.41,53.74,1.68,10,2015,Rabi,Chandigarh
2015-10-18,26.28,32.36,21.85,0.0,18.11,46.8,1.07,10,2015,Rabi,Chandigarh
2015-10-19,26.03,33.07,21.42,0.0,15.96,47.47,1.49,10,2015,Rabi,Chandigarh
2015-10-20,25.85,33.41,20.45,0.0,18.25,47.43,1.67,10,2015,Rabi,Chandigarh
2015-10-21,23.92,30.72,18.87,0.0,18.51,46.06,1.32,10,2015,Rabi,Chandigarh
2015-10-22,22.92,31.11,17.65,0.0,19.29,43.62,1.69,10,2015,Rabi,Chandigarh
2015-10-23,22.61,31.15,16.11,0.0,19.42,42.35,2.0,10,2015,Rabi,Chandigarh
2015-10-24,24.22,30.88,18.82,0.02,15.72,36.34,1.22,10,2015,Rabi,Chandigarh
2015-10-25,23.94,31.21,17.85,0.26,15.34,38.91,1.34,10,2015,Rabi,Chandigarh
2015-10-26,22.62,30.42,17.68,3.44,17.24,46.92,1.45,10,2015,Rabi,Chandigarh
2015-10-27,21.52,28.96,16.39,0.68,17.18,49.52,1.64,10,2015,Rabi,Chandigarh
2015-10-28,20.73,28.12,16.79,0.1,14.04,49.62,1.2,10,2015,Rabi,Chandigarh
2015-10-29,20.88,28.52,15.81,0.0,16.35,49.43,1.26,10,2015,Rabi,Chandigarh
2015-10-30,20.38,27.87,14.38,0.0,15.7,43.94,1.49,10,2015,Rabi,Chandigarh
2015-10-31,21.83,29.39,16.93,0.0,17.05,42.35,1.45,10,2015,Rabi,Chandigarh
2015-11-01,21.74,28.76,16.03,0.0,15.57,44.53,1.24,11,2015,Rabi,Chandigarh
2015-11-02,21.83,28.73,16.52,0.0,12.92,47.34,1.15,11,2015,Rabi,Chandigarh
2015-11-03,21.29,28.21,16.94,0.0,13.93,48.84,1.49,11,2015,Rabi,Chandigarh
2015-11-04,22.02,28.12,17.21,0.07,12.25,46.08,1.22,11,2015,Rabi,Chandigarh
2015-11-05,22.59,28.69,17.02,2.54,12.31,46.63,1.24,11,2015,Rabi,Chandigarh
2015-11-06,21.81,28.38,17.75,0.02,14.91,42.16,1.12,11,2015,Rabi,Chandigarh
2015-11-07,20.67,27.26,15.71,0.0,14.26,40.66,1.33,11,2015,Rabi,Chandigarh
2015-11-08,21.05,27.58,17.35,0.15,10.26,44.15,1.32,11,2015,Rabi,Chandigarh
2015-11-09,21.9,28.15,18.04,0.0,12.32,44.41,1.36,11,2015,Rabi,Chandigarh
2015-11-10,21.64,28.21,16.92,0.0,10.86,44.52,1.63,11,2015,Rabi,Chandigarh
2015-11-11,20.27,28.12,15.36,0.0,16.2,46.96,2.85,11,2015,Rabi,Chandigarh
2015-11-12,20.65,29.22,14.2,0.0,15.85,47.04,2.26,11,2015,Rabi,Chandigarh
2015-11-13,22.06,29.9,16.41,0.0,14.39,48.33,2.94,11,2015,Rabi,Chandigarh
2015-11-14,21.46,29.25,15.84,0.0,15.53,47.72,2.64,11,2015,Rabi,Chandigarh
2015-11-15,20.84,29.27,15.22,0.0,15.54,42.28,1.9,11,2015,Rabi,Chandigarh
2015-11-16,19.91,27.59,14.23,0.03,16.16,43.2,2.52,11,2015,Rabi,Chandigarh
2015-11-17,18.6,27.39,12.92,0.0,16.02,38.51,2.24,11,2015,Rabi,Chandigarh
2015-11-18,18.56,27.07,13.5,0.0,16.16,35.71,1.78,11,2015,Rabi,Chandigarh
2015-11-19,18.99,27.12,14.59,0.0,15.49,34.68,1.45,11,2015,Rabi,Chandigarh
2015-11-20,19.54,27.91,14.63,0.0,15.38,37.22,1.28,11,2015,Rabi,Chandigarh
2015-11-21,20.17,28.14,16.0,0.0,15.44,38.16,1.22,11,2015,Rabi,Chandigarh
2015-11-22,19.86,28.14,15.34,0.0,14.99,37.42,1.44,11,2015,Rabi,Chandigarh
2015-11-23,19.04,25.25,15.55,0.0,13.5,37.26,1.22,11,2015,Rabi,Chandigarh
2015-11-24,19.16,27.9,13.85,0.0,14.94,36.13,2.0,11,2015,Rabi,Chandigarh
2015-11-25,18.23,27.51,12.8,0.0,14.23,37.49,2.61,11,2015,Rabi,Chandigarh
2015-11-26,19.68,26.86,14.07,0.68,10.04,41.1,1.46,11,2015,Rabi,Chandigarh
2015-11-27,19.05,25.7,15.61,0.74,10.79,51.72,1.21,11,2015,Rabi,Chandigarh
2015-11-28,19.81,25.74,15.63,0.28,9.43,54.71,1.43,11,2015,Rabi,Chandigarh
2015-11-29,18.58,25.24,13.73,0.0,11.86,51.16,1.53,11,2015,Rabi,Chandigarh
2015-11-30,19.38,26.34,15.08,0.0,12.47,49.32,1.21,11,2015,Rabi,Chandigarh
2015-12-01,19.05,27.05,14.84,0.0,13.57,45.66,1.5,12,2015,Rabi,Chandigarh
2015-12-02,17.89,24.78,13.68,0.0,12.81,47.7,1.41,12,2015,Rabi,Chandigarh
2015-12-03,17.25,25.22,12.09,0.0,13.76,48.23,2.65,12,2015,Rabi,Chandigarh
2015-12-04,16.91,25.21,10.74,0.0,14.17,41.3,2.21,12,2015,Rabi,Chandigarh
2015-12-05,17.82,25.37,13.21,0.0,13.57,38.95,1.36,12,2015,Rabi,Chandigarh
2015-12-06,17.55,24.32,13.02,0.0,13.01,39.63,1.17,12,2015,Rabi,Chandigarh
2015-12-07,17.05,23.7,11.08,0.0,11.33,39.94,1.28,12,2015,Rabi,Chandigarh
2015-12-08,17.6,24.95,13.11,0.0,11.16,39.51,1.21,12,2015,Rabi,Chandigarh
2015-12-09,15.86,23.53,10.37,0.0,7.64,42.19,2.16,12,2015,Rabi,Chandigarh
2015-12-10,17.45,25.21,12.81,0.31,5.98,41.77,1.87,12,2015,Rabi,Chandigarh
2015-12-11,15.39,19.63,12.27,8.7,6.08,59.43,1.34,12,2015,Rabi,Chandigarh
2015-12-12,14.48,21.58,10.55,0.73,11.52,60.81,1.6,12,2015,Rabi,Chandigarh
2015-12-13,13.41,20.76,9.1,0.0,12.68,48.88,1.54,12,2015,Rabi,Chandigarh
2015-12-14,12.91,20.69,8.26,0.0,13.32,42.35,2.31,12,2015,Rabi,Chandigarh
2015-12-15,12.83,21.55,7.55,0.0,13.95,43.09,2.21,12,2015,Rabi,Chandigarh
2015-12-16,15.05,21.96,10.91,0.0,13.77,32.01,1.04,12,2015,Rabi,Chandigarh
2015-12-17,13.22,20.25,8.33,0.03,10.76,34.3,1.36,12,2015,Rabi,Chandigarh
2015-12-18,12.12,20.97,6.88,0.0,14.11,36.96,2.57,12,2015,Rabi,Chandigarh
2015-12-19,12.9,21.53,6.58,0.0,14.13,34.77,1.75,12,2015,Rabi,Chandigarh
2015-12-20,12.85,20.79,7.81,0.0,12.95,35.7,1.38,12,2015,Rabi,Chandigarh
2015-12-21,12.89,20.6,7.71,0.0,13.51,36.59,1.33,12,2015,Rabi,Chandigarh
2015-12-22,12.89,19.05,7.83,0.0,11.22,36.81,1.33,12,2015,Rabi,Chandigarh
2015-12-23,11.91,18.94,8.51,0.01,12.03,36.61,1.7,12,2015,Rabi,Chandigarh
2015-12-24,10.75,18.44,6.19,0.03,13.3,43.54,3.07,12,2015,Rabi,Chandigarh
2015-12-25,11.0,19.98,5.27,0.0,13.95,33.89,2.11,12,2015,Rabi,Chandigarh
2015-12-26,13.4,23.17,6.75,0.0,13.4,30.25,2.98,12,2015,Rabi,Chandigarh
2015-12-27,16.0,24.72,10.02,0.0,13.37,35.05,2.56,12,2015,Rabi,Chandigarh
2015-12-28,17.08,25.4,12.09,0.0,13.35,41.27,2.86,12,2015,Rabi,Chandigarh
2015-12-29,16.59,25.11,11.22,0.0,13.41,42.17,3.1,12,2015,Rabi,Chandigarh
2015-12-30,15.9,25.17,10.95,0.0,14.23,37.67,1.79,12,2015,Rabi,Chandigarh
2015-12-31,15.72,25.49,9.47,0.0,14.35,32.27,1.72,12,2015,Rabi,Chandigarh
2016-01-01,15.44,21.99,11.35,0.0,12.27,30.31,1.39,1,2016,Rabi,Chandigarh
2016-01-02,14.91,23.34,10.17,0.0,12.58,30.24,1.78,1,2016,Rabi,Chandigarh
2016-01-03,15.45,23.93,8.39,0.0,13.37,31.15,2.06,1,2016,Rabi,Chandigarh
2016-01-04,15.37,21.25,11.32,0.13,9.35,35.93,1.11,1,2016,Rabi,Chandigarh
2016-01-05,17.08,24.65,13.25,0.15,13.23,39.93,1.35,1,2016,Rabi,Chandigarh
2016-01-06,17.31,22.62,12.37,0.0,10.69,41.56,1.29,1,2016,Rabi,Chandigarh
2016-01-07,16.44,22.56,12.1,1.77,9.16,48.02,1.2,1,2016,Rabi,Chandigarh
2016-01-08,15.25,22.11,11.37,0.63,12.3,50.18,1.96,1,2016,Rabi,Chandigarh
2016-01-09,13.93,21.95,8.56,0.0,13.49,47.51,2.85,1,2016,Rabi,Chandigarh
2016-01-10,14.52,23.26,8.58,0.0,14.53,38.29,1.68,1,2016,Rabi,Chandigarh
2016-01-11,15.38,22.72,11.35,0.0,13.7,38.37,1.16,1,2016,Rabi,Chandigarh
2016-01-12,15.8,23.46,10.84,0.0,13.47,37.87,1.54,1,2016,Rabi,Chandigarh
2016-01-13,14.64,21.61,11.06,1.55,10.67,44.38,1.43,1,2016,Rabi,Chandigarh
2016-01-14,14.13,18.45,10.77,0.01,4.77,46.41,0.95,1,2016,Rabi,Chandigarh
2016-01-15,13.16,21.25,8.59,0.0,8.16,49.88,1.66,1,2016,Rabi,Chandigarh
2016-01-16,12.52,21.08,6.75,0.0,7.74,49.21,2.29,1,2016,Rabi,Chandigarh
2016-01-17,13.83,21.29,9.72,0.0,12.81,39.43,1.06,1,2016,Rabi,Chandigarh
2016-01-18,13.44,20.67,9.56,0.0,11.37,38.5,1.4,1,2016,Rabi,Chandigarh
2016-01-19,12.92,19.99,7.83,0.22,7.84,38.1,1.25,1,2016,Rabi,Chandigarh
2016-01-20,10.97,18.78,6.31,0.08,7.11,44.74,2.23,1,2016,Rabi,Chandigarh
2016-01-21,10.2,19.2,4.66,0.0,8.01,33.71,2.22,1,2016,Rabi,Chandigarh
2016-01-22,10.86,20.05,4.25,0.0,8.4,29.27,1.63,1,2016,Rabi,Chandigarh
2016-01-23,11.6,20.25,6.26,0.0,9.29,28.9,1.79,1,2016,Rabi,Chandigarh
2016-01-24,11.96,20.67,6.64,0.0,8.89,29.62,1.41,1,2016,Rabi,Chandigarh
2016-01-25,11.83,20.6,6.04,0.0,8.17,31.53,1.61,1,2016,Rabi,Chandigarh
2016-01-26,14.46,22.81,9.65,0.0,12.14,29.49,1.28,1,2016,Rabi,Chandigarh
2016-01-27,14.99,23.1,10.02,0.0,13.46,33.11,1.45,1,2016,Rabi,Chandigarh
2016-01-28,16.19,24.63,9.6,0.0,15.61,43.16,2.56,1,2016,Rabi,Chandigarh
2016-01-29,17.9,23.71,13.38,3.15,9.44,37.46,1.18,1,2016,Rabi,Chandigarh
2016-01-30,17.46,24.88,12.67,1.21,12.63,45.08,1.26,1,2016,Rabi,Chandigarh
2016-01-31,15.75,23.41,9.84,0.13,13.91,45.02,2.05,1,2016,Rabi,Chandigarh
2016-02-01,13.98,23.07,8.04,0.0,17.26,38.15,1.82,2,2016,Rabi,Chandigarh
2016-02-02,13.64,22.7,7.92,0.0,17.57,36.6,1.74,2,2016,Rabi,Chandigarh
2016-02-03,13.98,23.56,7.12,0.0,17.76,37.05,2.72,2,2016,Rabi,Chandigarh
2016-02-04,15.04,25.52,8.27,0.0,17.68,34.06,1.74,2,2016,Rabi,Chandigarh
2016-02-05,16.8,26.83,9.84,0.0,17.26,29.51,1.47,2,2016,Rabi,Chandigarh
2016-02-06,16.92,24.9,9.43,0.0,15.27,26.7,1.59,2,2016,Rabi,Chandigarh
2016-02-07,14.74,20.03,10.35,9.08,10.39,49.62,1.31,2,2016,Rabi,Chandigarh
2016-02-08,15.12,22.76,10.2,0.0,16.77,54.22,1.38,2,2016,Rabi,Chandigarh
2016-02-09,16.18,24.58,10.84,0.0,17.82,46.68,1.76,2,2016,Rabi,Chandigarh
2016-02-10,16.75,24.5,11.43,0.01,15.91,36.58,1.37,2,2016,Rabi,Chandigarh
2016-02-11,15.34,23.47,9.6,0.1,13.75,32.18,2.96,2,2016,Rabi,Chandigarh
2016-02-12,14.8,23.42,9.57,0.0,16.09,26.58,1.46,2,2016,Rabi,Chandigarh
2016-02-13,15.61,22.1,9.76,3.24,10.81,31.26,1.01,2,2016,Rabi,Chandigarh
2016-02-14,15.06,24.1,8.53,0.21,18.17,37.16,1.3,2,2016,Rabi,Chandigarh
